client_id,nps_score,response_time_hrs,escalations,satisfied
997,73,289.98,252.28,1
998,32,229.18,354.6,1
999,56,212.29,191.09,0
1000,91,380.23,325.3,1
1001,73,103.09,55.75,0
1002,56,461.97,284.27,1
1003,61,398.89,258.16,1
1004,76,473.96,178.75,1
1005,32,147.28,421.17,1
1006,50,39.74,451.75,0
1007,77,120.91,119.05,0
1008,57,268.06,232.47,0
1009,21,193.54,72.74,0
1010,39,275.03,71.49,0
1011,87,213.04,499.13,1
1012,24,211.21,53.95,0
1013,71,384.4,461.78,1
1014,77,313.87,124.31,0
1015,67,77.78,336.06,0
1016,68,222.92,110.39,0
1017,70,50.39,172.1,0
1018,30,195.66,143.28,0
1019,67,106.07,300.6,0
1020,58,291.68,141.42,0
1021,80,265.99,38.07,0
1022,82,342.97,220.08,1
1023,31,116.23,301.83,0
1024,24,267.89,473.47,1
1025,45,206.25,159.18,0
1026,72,148.86,60.69,0
1027,28,282.85,303.65,1
1028,80,375.07,77.19,0
1029,70,256.79,489.58,1
1030,39,421.3,303.61,1
1031,34,468.8,333.36,1
1032,24,471.43,424.19,1
1033,62,401.83,80.76,0
1034,44,27.69,136.46,0
1035,43,188.26,286.03,0
1036,54,119.86,51.09,0
1037,42,193.82,94.81,0
1038,30,272.09,367.34,1
1039,66,136.33,234.76,0
1040,44,393.11,108.64,0
1041,57,267.18,385.09,1
1042,87,64.27,335.07,0
1043,44,22.14,366.8,0
1044,77,131.74,450.03,1
1045,76,408.66,396.67,1
1046,37,287.61,73.49,0
1047,20,329.96,100.8,0
1048,72,462.81,93.51,1
1049,85,416.53,424.38,1
1050,52,42.08,184.98,0
1051,60,245.93,15.2,0
1052,43,202.2,227.4,0
1053,51,55.17,218.1,0
1054,91,375.26,450.05,1
1055,64,99.71,65.09,0
1056,88,388.96,336.5,1
1057,75,435.65,424.02,1
1058,74,359.51,66.85,0
1059,42,258.53,349.94,1
1060,42,249.09,306.53,0
1061,44,481.52,257.81,1
1062,57,121.69,300.32,0
1063,92,15.28,304.2,0
1064,70,35.32,62.4,0
1065,45,120.95,294.35,0
1066,87,29.16,478.44,0
1067,74,255.41,305.35,1
1068,41,157.18,330.59,0
1069,45,310.25,134.07,0
1070,41,21.25,129.36,0
1071,45,145.44,461.69,1
1072,75,236.39,168.48,0
1073,80,279.0,192.48,0
1074,82,383.23,427.67,1
1075,47,337.46,386.74,1
1076,56,43.54,328.19,0
1077,69,271.01,448.88,1
1078,75,213.78,29.15,0
1079,87,161.69,320.21,0
1080,28,83.06,311.36,0
1081,84,173.62,413.0,1
1082,93,308.14,260.94,1
1083,76,438.94,184.81,1
1084,31,62.24,136.93,0
1085,71,144.66,55.35,0
1086,38,302.28,416.46,1
1087,89,185.28,178.08,0
1088,68,444.09,241.71,1
1089,20,397.96,343.76,1
1090,38,193.57,439.23,1
1091,49,255.04,134.06,0
1092,42,68.67,150.76,0
1093,52,178.25,28.23,0
1094,67,496.06,142.62,1
1095,51,269.9,283.29,1
1096,62,148.35,111.66,0
1097,91,65.72,459.82,1
1098,32,477.93,132.31,1
1099,91,482.34,485.66,1
1100,50,119.61,132.22,0
1101,53,260.93,159.41,0
1102,75,46.35,371.93,0
1103,42,477.46,117.95,1
1104,53,366.69,120.06,0
1105,49,97.86,142.1,0
1106,52,142.99,74.2,0
1107,90,301.79,144.71,0
1108,75,155.34,303.53,0
1109,51,250.22,388.14,1
1110,42,417.69,236.06,1
1111,58,31.7,149.78,0
1112,37,227.11,475.38,1
1113,73,427.89,344.87,1
1114,27,29.95,226.84,0
1115,76,82.19,39.55,0
1116,68,95.13,154.36,0
1117,76,169.79,250.53,0
1118,20,390.21,459.61,1
1119,60,310.84,456.93,1
1120,34,222.42,56.01,0
1121,80,215.63,372.39,1
1122,43,175.72,348.79,0
1123,22,34.67,486.52,0
1124,42,242.02,461.36,1
1125,39,464.26,371.75,1
1126,21,57.24,138.49,0
1127,20,103.18,484.61,1
1128,90,432.89,27.08,0
1129,59,499.08,92.07,1
1130,70,474.93,154.62,1
1131,68,19.52,401.94,0
1132,21,73.85,366.66,0
1133,33,271.02,193.27,0
1134,37,336.32,110.4,0
1135,36,35.08,203.22,0
1136,68,300.86,218.71,0
1137,77,255.76,450.27,1
1138,64,56.92,216.51,0
1139,66,257.53,239.31,0
1140,89,143.08,392.43,1
1141,47,232.79,135.79,0
1142,39,350.05,335.7,1
1143,60,300.15,13.9,0
1144,32,181.46,485.56,1
1145,57,466.02,120.5,1
1146,30,118.08,224.99,0
1147,78,282.37,237.27,1
1148,89,290.32,257.03,1
1149,36,10.45,14.52,0
1150,43,98.67,463.3,1
1151,70,61.08,435.98,0
1152,89,473.03,267.18,1
1153,29,453.07,423.85,1
1154,77,497.22,181.54,1
1155,29,126.97,83.0,0
1156,86,217.79,34.45,0
1157,47,18.49,223.55,0
1158,53,203.27,11.92,0
1159,22,422.63,223.73,1
1160,61,478.25,150.98,1
1161,72,190.38,440.38,1
1162,55,35.1,71.11,0
1163,69,122.64,116.49,0
1164,82,53.87,75.57,0
1165,25,456.74,126.83,1
1166,29,488.87,149.63,1
1167,90,218.41,112.55,0
1168,29,394.23,73.8,0
1169,89,46.62,239.36,0
1170,88,244.44,189.73,0
1171,86,272.87,423.78,1
1172,43,396.11,322.56,1
1173,74,290.08,381.04,1
1174,43,187.94,319.97,0
1175,84,19.63,425.24,0
1176,36,63.74,208.5,0
1177,32,267.17,89.09,0
1178,81,198.66,265.53,0
1179,58,158.99,224.16,0
1180,84,266.86,186.61,0
1181,89,66.39,203.72,0
1182,26,248.84,414.5,1
1183,39,123.85,347.85,0
1184,94,260.63,30.62,0
1185,85,103.17,284.84,0
1186,21,99.23,289.8,0
1187,70,444.58,53.45,0
1188,93,324.61,335.2,1
1189,41,179.06,196.55,0
1190,34,14.83,316.04,0
1191,86,134.08,97.85,0
1192,51,263.65,408.87,1
1193,50,240.88,423.43,1
1194,66,96.73,493.59,1
1195,51,321.41,260.93,1
1196,90,232.64,69.53,0
1197,28,438.77,384.85,1
1198,46,190.56,31.33,0
1199,76,131.1,395.17,1
1200,89,275.77,88.81,0
